"","order_date","ship_date","ship_mode","customer_name","segment","country","city","state","postal_code","region","category","sub_category","product_name","sales","quantity","discount","profit","profit_ratio","days_to_ship","revenue"
"7233",2017-03-13,2017-03-15,"First Class","Shahid Collister","Consumer","United States","Fairfield","Connecticut",6824,"east","office supplies","paper","Strathmore Photo Mount Cards",27.12,4,0,12.4752,46,2,27.12
"7234",2016-03-08,2016-03-12,"Standard Class","Giulietta Baptist","Consumer","United States","New York City","New York",10011,"east","furniture","furnishings","Coloredge Poster Frame",113.6,8,0,44.304,39,4,113.6
"7235",2016-03-08,2016-03-12,"Standard Class","Giulietta Baptist","Consumer","United States","New York City","New York",10011,"east","office supplies","paper","Xerox 1993",12.96,2,0,6.3504,49,4,12.96
"7236",2016-03-08,2016-03-12,"Standard Class","Giulietta Baptist","Consumer","United States","New York City","New York",10011,"east","office supplies","binders","Satellite Sectional Post Binders",69.456,2,0.2,22.5732,32,4,55.5648
"7237",2014-12-07,2014-12-10,"First Class","Frank Preis","Consumer","United States","Los Angeles","California",90049,"west","office supplies","art","Newell 32",8.64,3,0,2.4192,28,3,8.64
"7238",2016-07-10,2016-07-10,"Same Day","Erin Ashbrook","Corporate","United States","Philadelphia","Pennsylvania",19143,"east","technology","machines","Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",341.991,3,0.7,-319.1916,-93,0,102.5973
"7239",2016-12-24,2016-12-30,"Standard Class","Sean Christensen","Consumer","United States","San Jose","California",95123,"west","furniture","furnishings","Eldon 200 Class Desk Accessories, Smoke",43.96,7,0,18.4632,42,6,43.96
"7240",2016-12-24,2016-12-30,"Standard Class","Sean Christensen","Consumer","United States","San Jose","California",95123,"west","office supplies","envelopes","Staple envelope",39.76,7,0,18.6872,47,6,39.76
"7241",2017-04-23,2017-04-25,"Second Class","Jay Fein","Consumer","United States","Pasadena","California",91104,"west","furniture","furnishings","DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",66.36,7,0,26.544,40,2,66.36
"7242",2017-04-23,2017-04-25,"Second Class","Jay Fein","Consumer","United States","Pasadena","California",91104,"west","office supplies","binders","GBC Durable Plastic Covers",92.88,6,0.2,30.186,32,2,74.304
"7243",2017-04-23,2017-04-25,"Second Class","Jay Fein","Consumer","United States","Pasadena","California",91104,"west","furniture","furnishings","Eldon 500 Class Desk Accessories",24.14,2,0,7.9662,33,2,24.14
"7244",2017-08-17,2017-08-22,"Second Class","Tom Prescott","Consumer","United States","Philadelphia","Pennsylvania",19134,"east","furniture","chairs","HON 5400 Series Task Chairs for Big and Tall",4416.174,9,0.3,-630.882,-14,5,3091.3218
"7245",2017-05-22,2017-05-25,"First Class","Rob Lucas","Consumer","United States","Los Angeles","California",90049,"west","office supplies","art","SANFORD Major Accent Highlighters",49.56,7,0,18.8328,38,3,49.56
"7246",2017-02-09,2017-02-13,"Standard Class","Sarah Bern","Consumer","United States","Los Angeles","California",90032,"west","office supplies","storage","Sensible Storage WireTech Storage Systems",354.9,5,0,17.745,5,4,354.9
"7247",2014-03-03,2014-03-08,"Standard Class","Jill Stevenson","Corporate","United States","Columbus","Ohio",43229,"east","office supplies","labels","Avery 495",15.12,3,0.2,4.914,32,5,12.096
"7248",2014-03-03,2014-03-08,"Standard Class","Jill Stevenson","Corporate","United States","Columbus","Ohio",43229,"east","furniture","bookcases","O'Sullivan 4-Shelf Bookcase in Odessa Pine",302.45,5,0.5,-199.617,-66,5,151.225
"7249",2014-03-03,2014-03-08,"Standard Class","Jill Stevenson","Corporate","United States","Columbus","Ohio",43229,"east","office supplies","storage","Eldon Shelf Savers Cubes and Bins",44.672,8,0.2,-10.0512,-22,5,35.7376
"7250",2015-06-04,2015-06-09,"Second Class","Becky Pak","Consumer","United States","Los Angeles","California",90008,"west","technology","accessories","Logitech Wireless Anywhere Mouse MX for PC and Mac",119.98,2,0,35.994,30,5,119.98
"7251",2015-06-04,2015-06-09,"Second Class","Becky Pak","Consumer","United States","Los Angeles","California",90008,"west","technology","accessories","Logitech Z-906 Speaker sys - home theater - 5.1-CH",989.97,3,0,395.988,40,5,989.97
"7252",2016-08-27,2016-09-02,"Standard Class","Elizabeth Moffitt","Corporate","United States","Hollywood","Florida",33021,"south","office supplies","labels","Avery 484",9.216,4,0.2,3.3408,36,6,7.3728
"7253",2016-09-12,2016-09-18,"Standard Class","Steve Chapman","Corporate","United States","Roseville","Michigan",48066,"central","office supplies","paper","Xerox 1991",68.52,3,0,31.5192,46,6,68.52
"7254",2016-05-30,2016-06-04,"Standard Class","Eugene Moren","Home Office","United States","Superior","Wisconsin",54880,"central","office supplies","appliances","Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",364.74,3,0,109.422,30,5,364.74
"7255",2016-05-30,2016-06-04,"Standard Class","Eugene Moren","Home Office","United States","Superior","Wisconsin",54880,"central","furniture","furnishings","DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",47.4,5,0,21.33,45,5,47.4
"7256",2016-05-30,2016-06-04,"Standard Class","Eugene Moren","Home Office","United States","Superior","Wisconsin",54880,"central","office supplies","storage","Eldon Simplefile Box Office",49.76,4,0,13.9328,28,5,49.76
"7257",2016-05-30,2016-06-04,"Standard Class","Eugene Moren","Home Office","United States","Superior","Wisconsin",54880,"central","office supplies","art","Newell 333",5.56,2,0,1.4456,26,5,5.56
"7258",2016-05-30,2016-06-04,"Standard Class","Eugene Moren","Home Office","United States","Superior","Wisconsin",54880,"central","office supplies","paper","Xerox 1915",629.1,6,0,301.968,48,5,629.1
"7259",2016-05-30,2016-06-04,"Standard Class","Eugene Moren","Home Office","United States","Superior","Wisconsin",54880,"central","office supplies","art","Newell 343",14.7,5,0,3.969,27,5,14.7
"7260",2016-05-30,2016-06-04,"Standard Class","Eugene Moren","Home Office","United States","Superior","Wisconsin",54880,"central","office supplies","paper","Xerox 217",45.36,7,0,21.7728,48,5,45.36
"7261",2016-05-30,2016-06-04,"Standard Class","Eugene Moren","Home Office","United States","Superior","Wisconsin",54880,"central","technology","phones","VTech DS6151",125.99,1,0,35.2772,28,5,125.99
"7262",2017-06-10,2017-06-13,"Second Class","George Zrebassa","Corporate","United States","Thousand Oaks","California",91360,"west","office supplies","art","Sanford EarthWrite Recycled Pencils, Medium Soft, #2",14.7,7,0,4.116,28,3,14.7
"7263",2017-10-22,2017-10-28,"Standard Class","Marina Lichtenstein","Corporate","United States","Philadelphia","Pennsylvania",19134,"east","technology","phones","LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",32.7,5,0.4,-6.54,-20,6,19.62
"7264",2017-10-22,2017-10-28,"Standard Class","Marina Lichtenstein","Corporate","United States","Philadelphia","Pennsylvania",19134,"east","office supplies","envelopes","#6 3/4 Gummed Flap White Envelopes",31.68,4,0.2,11.088,35,6,25.344
"7265",2017-06-13,2017-06-17,"Standard Class","Paul Gonzalez","Consumer","United States","Springfield","Virginia",22153,"south","office supplies","art","Boston 1799 Powerhouse Electric Pencil Sharpener",181.86,7,0,50.9208,28,4,181.86
"7266",2014-11-23,2014-11-26,"Second Class","Damala Kotsonis","Corporate","United States","Houston","Texas",77095,"central","furniture","chairs","Office Star Flex Back Scooter Chair with White Frame",155.372,2,0.3,-35.5136,-23,3,108.7604
"7267",2017-08-16,2017-08-16,"Same Day","Sarah Jordon","Consumer","United States","Columbia","Tennessee",38401,"south","office supplies","binders","Recycled Easel Ring Binders",13.428,3,0.7,-11.19,-83,0,4.0284
"7268",2017-08-16,2017-08-16,"Same Day","Sarah Jordon","Consumer","United States","Columbia","Tennessee",38401,"south","office supplies","storage","Acco Perma 3000 Stacking Storage Drawers",67.136,4,0.2,-0.8392,-1,0,53.7088
"7269",2016-01-14,2016-01-20,"Standard Class","Anna Gayman","Consumer","United States","Concord","North Carolina",28027,"south","office supplies","paper","Xerox 1882",89.568,2,0.2,32.4684,36,6,71.6544
"7270",2016-01-14,2016-01-20,"Standard Class","Anna Gayman","Consumer","United States","Concord","North Carolina",28027,"south","furniture","furnishings","Electrix Fluorescent Magnifier Lamps & Weighted Base",315.776,8,0.2,31.5776,10,6,252.6208
"7271",2016-09-16,2016-09-22,"Standard Class","Keith Dawkins","Corporate","United States","San Jose","California",95123,"west","furniture","bookcases","Sauder Forest Hills Library with Doors, Woodland Oak Finish",273.666,2,0.15,-12.8784,-5,6,232.6161
"7272",2016-09-16,2016-09-22,"Standard Class","Keith Dawkins","Corporate","United States","San Jose","California",95123,"west","office supplies","appliances","Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48,4,0,4.5448,26,6,17.48
"7273",2016-10-10,2016-10-14,"Standard Class","Erica Bern","Corporate","United States","Greensboro","North Carolina",27405,"south","office supplies","supplies","Martin-Yale Premier Letter Opener",20.608,2,0.2,-4.3792,-21,4,16.4864
"7274",2016-10-10,2016-10-14,"Standard Class","Erica Bern","Corporate","United States","Greensboro","North Carolina",27405,"south","office supplies","binders","Presstex Flexible Ring Binders",4.095,3,0.7,-2.73,-67,4,1.2285
"7275",2015-11-13,2015-11-17,"Standard Class","Arthur Wiediger","Home Office","United States","Helena","Montana",59601,"west","technology","phones","Panasonic KX TS3282W Corded phone",339.96,5,0.2,42.495,12,4,271.968
"7276",2015-11-13,2015-11-17,"Standard Class","Arthur Wiediger","Home Office","United States","Helena","Montana",59601,"west","furniture","furnishings","Eldon Stackable Tray, Side-Load, Legal, Smoke",63.98,7,0,21.7532,34,4,63.98
"7277",2014-11-02,2014-11-06,"Standard Class","Julie Kriz","Home Office","United States","Fort Lauderdale","Florida",33311,"south","technology","accessories","Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset",799.92,10,0.2,239.976,30,4,639.936
"7278",2016-07-19,2016-07-21,"First Class","Tracy Collins","Home Office","United States","San Francisco","California",94110,"west","technology","phones","Griffin GC36547 PowerJolt SE Lightning Charger",35.984,2,0.2,4.498,12,2,28.7872
"7279",2016-07-19,2016-07-21,"First Class","Tracy Collins","Home Office","United States","San Francisco","California",94110,"west","technology","accessories","Logitech G35 7.1-Channel Surround Sound Headset",389.97,3,0,132.5898,34,2,389.97
"7280",2016-05-14,2016-05-14,"Same Day","Tiffany House","Corporate","United States","Yuma","Arizona",85364,"west","technology","accessories","Imation 16GB Mini TravelDrive USB 2.0 Flash Drive",185.528,7,0.2,48.7011,26,0,148.4224
"7281",2015-02-21,2015-02-27,"Standard Class","Pierre Wener","Consumer","United States","Columbia","Maryland",21044,"east","office supplies","binders","Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind",2541.98,2,0,1270.99,50,6,2541.98
"7282",2017-10-16,2017-10-21,"Standard Class","Gary Hansen","Home Office","United States","Yuma","Arizona",85364,"west","technology","machines","Swingline SM12-08 MicroCut Jam Free Shredder",599.985,5,0.7,-479.988,-80,5,179.9955
"7283",2017-06-22,2017-06-29,"Standard Class","Joe Kamberova","Consumer","United States","Chicago","Illinois",60653,"central","office supplies","binders","Wilson Jones Standard D-Ring Binders",3.036,3,0.8,-5.0094,-165,7,0.6072
"7284",2017-09-09,2017-09-13,"Standard Class","Logan Currie","Consumer","United States","Cleveland","Ohio",44105,"east","office supplies","art","BIC Brite Liner Highlighters, Chisel Tip",25.92,5,0.2,3.888,15,4,20.736
"7285",2017-09-09,2017-09-13,"Standard Class","Logan Currie","Consumer","United States","Cleveland","Ohio",44105,"east","furniture","furnishings","Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,2,0.2,-9.0904,-14,4,52.8896
"7286",2017-10-14,2017-10-19,"Standard Class","Berenike Kampe","Consumer","United States","San Francisco","California",94110,"west","technology","accessories","Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",46.36,4,0,15.2988,33,5,46.36
"7287",2016-06-20,2016-06-25,"Standard Class","Bill Shonely","Corporate","United States","Oklahoma City","Oklahoma",73120,"central","technology","accessories","Imation 30456 USB Flash Drive 8GB",6.9,1,0,0.552,8,5,6.9
"7288",2016-06-20,2016-06-25,"Standard Class","Bill Shonely","Corporate","United States","Oklahoma City","Oklahoma",73120,"central","furniture","furnishings","Executive Impressions 13"" Clairmont Wall Clock",57.69,3,0,23.6529,41,5,57.69
"7289",2014-09-02,2014-09-07,"Standard Class","Andy Gerbode","Corporate","United States","Houston","Texas",77095,"central","technology","machines","Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop",559.71,3,0.4,-121.2705,-22,5,335.826
"7290",2016-01-30,2016-01-31,"First Class","Steven Cartwright","Consumer","United States","San Francisco","California",94122,"west","office supplies","storage","File Shuttle II and Handi-File, Black",305.01,9,0,76.2525,25,1,305.01
"7291",2016-01-30,2016-01-31,"First Class","Steven Cartwright","Consumer","United States","San Francisco","California",94122,"west","office supplies","binders","GBC Wire Binding Strips",50.784,2,0.2,17.7744,35,1,40.6272
"7292",2016-01-30,2016-01-31,"First Class","Steven Cartwright","Consumer","United States","San Francisco","California",94122,"west","office supplies","labels","Avery 512",26.01,9,0,12.2247,47,1,26.01
"7293",2017-12-04,2017-12-09,"Standard Class","Lena Radford","Consumer","United States","Nashville","Tennessee",37211,"south","technology","machines","Okidata C610n Printer",649,2,0.5,-272.58,-42,5,324.5
"7294",2016-01-23,2016-01-29,"Standard Class","Christy Brittain","Consumer","United States","Los Angeles","California",90036,"west","furniture","furnishings","DAX Cubicle Frames, 8-1/2 x 11",59.99,7,0,21.5964,36,6,59.99
"7295",2015-05-26,2015-05-31,"Standard Class","Ruben Dartt","Consumer","United States","Bellevue","Washington",98006,"west","furniture","furnishings","DAX Metal Frame, Desktop, Stepped-Edge",20.24,1,0,7.8936,39,5,20.24
"7296",2014-05-04,2014-05-05,"First Class","Nat Carroll","Consumer","United States","Houston","Texas",77036,"central","office supplies","art","Boston Home & Office Model 2000 Electric Pencil Sharpeners",37.84,2,0.2,2.838,7,1,30.272
"7297",2014-05-04,2014-05-05,"First Class","Nat Carroll","Consumer","United States","Houston","Texas",77036,"central","office supplies","fasteners","OIC Thumb-Tacks",5.472,6,0.2,1.8468,34,1,4.3776
"7298",2015-02-10,2015-02-14,"Second Class","Nona Balk","Corporate","United States","Philadelphia","Pennsylvania",19143,"east","office supplies","storage","Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black",77.24,5,0.2,7.724,10,4,61.792
"7299",2014-11-18,2014-11-21,"First Class","Joe Kamberova","Consumer","United States","Des Plaines","Illinois",60016,"central","furniture","tables","BPI Conference Tables",292.1,4,0.5,-175.26,-60,3,146.05
"7300",2014-11-18,2014-11-21,"First Class","Joe Kamberova","Consumer","United States","Des Plaines","Illinois",60016,"central","furniture","furnishings","Dana Swing-Arm Lamps",8.544,2,0.6,-7.476,-88,3,3.4176
"7301",2014-11-18,2014-11-21,"First Class","Joe Kamberova","Consumer","United States","Des Plaines","Illinois",60016,"central","furniture","bookcases","Hon 4-Shelf Metal Bookcases",424.116,6,0.3,-30.294,-7,3,296.8812
"7302",2014-11-18,2014-11-21,"First Class","Joe Kamberova","Consumer","United States","Des Plaines","Illinois",60016,"central","office supplies","binders","Wilson Jones Turn Tabs Binder Tool for Ring Binders",2.892,3,0.8,-4.9164,-170,3,0.5784
"7303",2014-11-18,2014-11-21,"First Class","Joe Kamberova","Consumer","United States","Des Plaines","Illinois",60016,"central","office supplies","storage","Fellowes Stor/Drawer Steel Plus Storage Drawers",381.72,5,0.2,-66.801,-17,3,305.376
"7304",2017-09-04,2017-09-08,"Standard Class","Doug O'Connell","Consumer","United States","Boynton Beach","Florida",33437,"south","furniture","chairs","Global Value Steno Chair, Gray",97.184,2,0.2,6.074,6,4,77.7472
"7305",2017-09-04,2017-09-08,"Standard Class","Doug O'Connell","Consumer","United States","Boynton Beach","Florida",33437,"south","office supplies","paper","Xerox 213",10.368,2,0.2,3.6288,35,4,8.2944
"7306",2014-03-29,2014-04-02,"Standard Class","Mike Gockenbach","Consumer","United States","Plano","Texas",75023,"central","furniture","tables","Bush Advantage Collection Racetrack Conference Table",890.841,3,0.3,-152.7156,-17,4,623.5887
"7307",2016-11-05,2016-11-07,"Second Class","Logan Haushalter","Consumer","United States","San Jose","California",95123,"west","technology","accessories","KeyTronic E03601U1 - Keyboard - Beige",72,4,0,12.96,18,2,72
"7308",2016-11-05,2016-11-07,"Second Class","Logan Haushalter","Consumer","United States","San Jose","California",95123,"west","furniture","chairs","Harbour Creations 67200 Series Stacking Chairs",113.888,2,0.2,9.9652,9,2,91.1104
"7309",2016-11-05,2016-11-07,"Second Class","Logan Haushalter","Consumer","United States","San Jose","California",95123,"west","office supplies","envelopes","Strathmore #10 Envelopes, Ultimate White",158.13,3,0,77.4837,49,2,158.13
"7310",2017-06-10,2017-06-14,"Second Class","Muhammed MacIntyre","Corporate","United States","New York City","New York",10024,"east","office supplies","fasteners","Plymouth Boxed Rubber Bands by Plymouth",14.13,3,0,0.7065,5,4,14.13
"7311",2015-08-10,2015-08-14,"Standard Class","Bill Donatelli","Consumer","United States","Detroit","Michigan",48227,"central","office supplies","binders","GBC Binding covers",64.75,5,0,29.1375,45,4,64.75
"7312",2015-10-09,2015-10-13,"Standard Class","Sonia Cooley","Consumer","United States","Miami","Florida",33178,"south","office supplies","binders","Zipper Ring Binder Pockets",1.872,2,0.7,-1.3104,-70,4,0.5616
"7313",2015-10-09,2015-10-13,"Standard Class","Sonia Cooley","Consumer","United States","Miami","Florida",33178,"south","office supplies","binders","Clear Mylar Reinforcing Strips",11.214,2,0.7,-8.5974,-77,4,3.3642
"7314",2015-10-09,2015-10-13,"Standard Class","Sonia Cooley","Consumer","United States","Miami","Florida",33178,"south","office supplies","art","Avery Hi-Liter Smear-Safe Highlighters",37.376,8,0.2,7.4752,20,4,29.9008
"7315",2016-05-28,2016-06-02,"Standard Class","Tanja Norvell","Home Office","United States","Park Ridge","Illinois",60068,"central","technology","phones","Wilson Electronics DB Pro Signal Booster",286.4,1,0.2,25.06,9,5,229.12
"7316",2017-05-11,2017-05-16,"Second Class","Zuschuss Carroll","Consumer","United States","New York City","New York",10024,"east","office supplies","art","Panasonic KP-4ABK Battery-Operated Pencil Sharpener",43.92,3,0,12.7368,29,5,43.92
"7317",2016-10-16,2016-10-20,"Standard Class","Nona Balk","Corporate","United States","New York City","New York",10011,"east","furniture","tables","Chromcraft Rectangular Conference Tables",142.182,1,0.4,-37.9152,-27,4,85.3092
"7318",2017-11-17,2017-11-21,"Standard Class","Katharine Harms","Corporate","United States","Hillsboro","Oregon",97123,"west","office supplies","paper","Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",19.608,3,0.2,6.6177,34,4,15.6864
"7319",2017-11-17,2017-11-21,"Standard Class","Katharine Harms","Corporate","United States","Hillsboro","Oregon",97123,"west","office supplies","binders","Avery Reinforcements for Hole-Punch Pages",4.158,7,0.7,-3.465,-83,4,1.2474
"7320",2017-11-26,2017-11-29,"Second Class","Michael Nguyen","Consumer","United States","New York City","New York",10009,"east","technology","phones","Plantronics Calisto P620-M USB Wireless Speakerphone System",979.95,5,0,264.5865,27,3,979.95
"7321",2017-11-26,2017-11-29,"Second Class","Michael Nguyen","Consumer","United States","New York City","New York",10009,"east","furniture","furnishings","DataProducts Ampli Magnifier Task Lamp, Black,",135.3,5,0,37.884,28,3,135.3
"7322",2017-09-03,2017-09-07,"Standard Class","Muhammed Yedwab","Corporate","United States","Chicago","Illinois",60623,"central","office supplies","paper","""While you Were Out"" Message Book, One Form per Page",8.904,3,0.2,3.339,38,4,7.1232
"7323",2017-09-03,2017-09-07,"Standard Class","Muhammed Yedwab","Corporate","United States","Chicago","Illinois",60623,"central","technology","accessories","Hypercom P1300 Pinpad",100.8,2,0.2,21.42,21,4,80.64
"7324",2017-12-05,2017-12-08,"First Class","Carlos Soltero","Consumer","United States","New York City","New York",10024,"east","furniture","furnishings","Magnifier Swing Arm Lamp",41.96,2,0,10.9096,26,3,41.96
"7325",2017-12-05,2017-12-08,"First Class","Carlos Soltero","Consumer","United States","New York City","New York",10024,"east","office supplies","labels","Self-Adhesive Removable Labels",9.45,3,0,4.536,48,3,9.45
"7326",2017-11-10,2017-11-17,"Standard Class","Michael Chen","Consumer","United States","Pasco","Washington",99301,"west","office supplies","appliances","Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",400.8,5,0,112.224,28,7,400.8
"7327",2017-11-10,2017-11-17,"Standard Class","Michael Chen","Consumer","United States","Pasco","Washington",99301,"west","office supplies","binders","GBC VeloBinder Manual Binding System",28.792,1,0.2,10.0772,35,7,23.0336
"7328",2014-03-18,2014-03-24,"Standard Class","Sample Company A","Home Office","United States","Burbank","California",91505,"west","furniture","furnishings","Eldon Cleatmat Chair Mats for Medium Pile Carpets",111,2,0,14.43,13,6,111
"7329",2014-03-18,2014-03-24,"Standard Class","Sample Company A","Home Office","United States","Burbank","California",91505,"west","technology","machines","Swingline SM12-08 MicroCut Jam Free Shredder",1279.968,4,0.2,415.9896,32,6,1023.9744
"7330",2014-03-18,2014-03-24,"Standard Class","Sample Company A","Home Office","United States","Burbank","California",91505,"west","office supplies","storage","Tennsco 6- and 18-Compartment Lockers",1856.19,7,0,334.1142,18,6,1856.19
"7331",2016-11-12,2016-11-13,"First Class","Stephanie Phelps","Corporate","United States","Chicago","Illinois",60623,"central","furniture","furnishings","DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",22.752,6,0.6,-8.532,-38,1,9.1008
"7332",2017-10-26,2017-10-30,"Standard Class","Shaun Chance","Corporate","United States","Lancaster","Pennsylvania",17602,"east","technology","phones","Cisco Small Business SPA 502G VoIP phone",61.542,1,0.4,-13.3341,-22,4,36.9252
"7333",2017-10-26,2017-10-30,"Standard Class","Shaun Chance","Corporate","United States","Lancaster","Pennsylvania",17602,"east","office supplies","binders","Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",81.438,7,0.7,-65.1504,-80,4,24.4314
"7334",2015-04-11,2015-04-17,"Standard Class","Patrick Ryan","Consumer","United States","Tampa","Florida",33614,"south","furniture","furnishings","Executive Impressions Supervisor Wall Clock",67.36,2,0.2,10.104,15,6,53.888
"7335",2015-04-11,2015-04-17,"Standard Class","Patrick Ryan","Consumer","United States","Tampa","Florida",33614,"south","furniture","furnishings","Executive Impressions 14"" Two-Color Numerals Wall Clock",54.528,3,0.2,14.3136,26,6,43.6224
"7336",2015-12-25,2015-12-30,"Standard Class","Jim Karlsson","Consumer","United States","New York City","New York",10024,"east","technology","accessories","Plantronics Savi W720 Multi-Device Wireless Headset System",843.9,2,0,371.316,44,5,843.9
"7337",2015-12-25,2015-12-30,"Standard Class","Jim Karlsson","Consumer","United States","New York City","New York",10024,"east","furniture","bookcases","Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",449.568,2,0.2,56.196,12,5,359.6544
"7338",2017-09-21,2017-09-23,"First Class","Brendan Murry","Corporate","United States","Los Angeles","California",90045,"west","office supplies","storage","Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",15.51,1,0,3.8775,25,2,15.51
"7339",2014-12-20,2014-12-23,"Second Class","Suzanne McNair","Corporate","United States","New York City","New York",10035,"east","furniture","chairs","Harbour Creations 67200 Series Stacking Chairs",192.186,3,0.1,36.3018,19,3,172.9674
"7340",2015-07-18,2015-07-21,"First Class","Karen Carlisle","Corporate","United States","New York City","New York",10009,"east","office supplies","art","Newell 32",5.76,2,0,1.6128,28,3,5.76
"7341",2014-07-26,2014-08-01,"Standard Class","Sheri Gordon","Consumer","United States","Atlanta","Georgia",30318,"south","furniture","chairs","Metal Folding Chairs, Beige, 4/Carton",67.88,2,0,18.3276,27,6,67.88
"7342",2014-07-26,2014-08-01,"Standard Class","Sheri Gordon","Consumer","United States","Atlanta","Georgia",30318,"south","office supplies","labels","Avery 485",162.89,13,0,76.5583,47,6,162.89
"7343",2014-07-26,2014-08-01,"Standard Class","Sheri Gordon","Consumer","United States","Atlanta","Georgia",30318,"south","furniture","furnishings","DAX Cubicle Frames, 8-1/2 x 11",25.71,3,0,9.2556,36,6,25.71
"7344",2014-12-26,2015-01-01,"Standard Class","Tracy Blumstein","Consumer","United States","New York City","New York",10009,"east","office supplies","storage","Fellowes Bankers Box Stor/Drawer Steel Plus",191.88,6,0,19.188,10,6,191.88
"7345",2017-12-11,2017-12-17,"Standard Class","Darrin Van Huff","Corporate","United States","Jacksonville","Florida",32216,"south","furniture","tables","BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables",721.875,6,0.45,-420,-58,6,397.03125
"7346",2017-12-11,2017-12-17,"Standard Class","Darrin Van Huff","Corporate","United States","Jacksonville","Florida",32216,"south","technology","phones","Motorola HK250 Universal Bluetooth Headset",73.568,4,0.2,-16.5528,-23,6,58.8544
"7347",2017-12-11,2017-12-17,"Standard Class","Darrin Van Huff","Corporate","United States","Jacksonville","Florida",32216,"south","office supplies","art","Stanley Bostitch Contemporary Electric Pencil Sharpeners",13.584,1,0.2,1.3584,10,6,10.8672
"7348",2017-12-11,2017-12-17,"Standard Class","Darrin Van Huff","Corporate","United States","Jacksonville","Florida",32216,"south","furniture","chairs","Global Geo Office Task Chair, Gray",64.784,1,0.2,-12.147,-19,6,51.8272
"7349",2014-03-03,2014-03-07,"Standard Class","Sam Craven","Consumer","United States","Houston","Texas",77095,"central","office supplies","appliances","3.6 Cubic Foot Counter Height Office Refrigerator",176.772,3,0.8,-459.6072,-260,4,35.3544
"7350",2017-10-21,2017-10-27,"Standard Class","Jennifer Braxton","Corporate","United States","Milwaukee","Wisconsin",53209,"central","office supplies","binders","GBC Instant Report Kit",38.82,6,0,19.41,50,6,38.82
"7351",2017-10-21,2017-10-27,"Standard Class","Jennifer Braxton","Corporate","United States","Milwaukee","Wisconsin",53209,"central","office supplies","binders","Acco 3-Hole Punch",21.9,5,0,10.512,48,6,21.9
"7352",2017-11-10,2017-11-16,"Standard Class","Gary Hwang","Consumer","United States","Modesto","California",95351,"west","technology","accessories","Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive",111.79,7,0,43.5981,39,6,111.79
"7353",2017-03-16,2017-03-18,"Second Class","Matthew Grinstein","Home Office","United States","Lakewood","Ohio",44107,"east","technology","phones","Geemarc AmpliPOWER60",445.44,8,0.4,-81.664,-18,2,267.264
"7354",2016-09-22,2016-09-29,"Standard Class","Robert Dilbeck","Home Office","United States","Philadelphia","Pennsylvania",19134,"east","office supplies","labels","Avery 476",16.52,5,0.2,5.369,32,7,13.216
"7355",2017-02-06,2017-02-13,"Standard Class","Skye Norling","Home Office","United States","San Francisco","California",94109,"west","office supplies","paper","Xerox 1947",29.9,5,0,13.455,45,7,29.9
"7356",2015-12-31,2016-01-02,"Second Class","Anna Häberlin","Corporate","United States","Detroit","Michigan",48205,"central","office supplies","binders","Fellowes Presentation Covers for Comb Binding Machines",116.4,8,0,52.38,45,2,116.4
"7357",2016-10-09,2016-10-14,"Standard Class","Maria Zettner","Home Office","United States","Phoenix","Arizona",85023,"west","office supplies","art","Newell 310",1.408,1,0.2,0.1584,11,5,1.1264
"7358",2016-10-09,2016-10-14,"Standard Class","Maria Zettner","Home Office","United States","Phoenix","Arizona",85023,"west","furniture","furnishings","Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",169.568,2,0.2,0,0,5,135.6544
"7359",2014-12-30,2015-01-03,"Second Class","Alex Russell","Corporate","United States","Philadelphia","Pennsylvania",19143,"east","technology","phones","ClearSounds CSC500 Amplified Spirit Phone Corded phone",251.964,6,0.4,-50.3928,-20,4,151.1784
"7360",2014-12-30,2015-01-03,"Second Class","Alex Russell","Corporate","United States","Philadelphia","Pennsylvania",19143,"east","furniture","tables","Hon 5100 Series Wood Tables",523.764,3,0.4,-192.0468,-37,4,314.2584
